host_id;event_day;event_time;event_type;measurement_type;measurement_quantity;measurement_outcome;measurement_unit;inoculation_type;inoculation_pathogen;inoculation_dose;inoculation_unit;treatment_type;treatment_dose;treatment_unit
290;10;14:00;measurement;swabweight_after;4.68;;gram;;;;;;;
290;10;;measurement;esbl_count;0.1;;;;;;;;;
290;10;;measurement;ecoli_count;1000;;;;;;;;;
290;11;08:00;measurement;swabweight_before;4.62;;gram;;;;;;;
290;11;14:00;measurement;swabweight_after;4.66;;gram;;;;;;;
290;11;;measurement;esbl_count;0.1;;;;;;;;;
290;11;;measurement;ecoli_count;100;;;;;;;;;
290;12;08:00;measurement;swabweight_before;4.48;;gram;;;;;;;
290;12;14:00;measurement;swabweight_after;4.52;;gram;;;;;;;
290;12;;measurement;esbl_count;0.1;;;;;;;;;
290;12;;measurement;ecoli_count;1000;;;;;;;;;
290;13;08:00;measurement;swabweight_before;4.44;;gram;;;;;;;
290;13;14:00;measurement;swabweight_after;4.54;;gram;;;;;;;
290;13;;measurement;esbl_count;0.1;;;;;;;;;
290;13;;measurement;ecoli_count;10000;;;;;;;;;
290;14;08:00;measurement;swabweight_before;4.46;;gram;;;;;;;
290;14;14:00;measurement;swabweight_after;4.54;;gram;;;;;;;
290;14;;measurement;esbl_count;1;;;;;;;;;
290;14;;measurement;ecoli_count;1000;;;;;;;;;
290;16;08:00;measurement;swabweight_before;4.48;;gram;;;;;;;
290;16;14:00;measurement;swabweight_after;4.57;;gram;;;;;;;
290;16;;measurement;esbl_count;1;;;;;;;;;
290;16;;measurement;ecoli_count;1000;;;;;;;;;
290;19;08:00;measurement;swabweight_before;4.56;;gram;;;;;;;
290;19;14:00;measurement;swabweight_after;4.66;;gram;;;;;;;
290;19;;measurement;esbl_count;10;;;;;;;;;
290;19;;measurement;ecoli_count;10000;;;;;;;;;
290;21;08:00;measurement;swabweight_before;4.8;;gram;;;;;;;
290;21;14:00;measurement;swabweight_after;4.91;;gram;;;;;;;
290;21;;measurement;esbl_count;10;;;;;;;;;
290;21;;measurement;ecoli_count;1000;;;;;;;;;
290;22;;measurement;cae_faeces;0.74;;;;;;;;;
290;22;;measurement;cae_faeces;7.65;;;;;;;;;
290;22;;measurement;cae_esbl;100;;;;;;;;;
290;22;;measurement;cae_ecoli;1.00E+05;;;;;;;;;
291;1;08:00;measurement;swabweight_before;4.88;;gram;;;;;;;
291;1;14:00;measurement;swabweight_after;4.91;;gram;;;;;;;
291;1;;measurement;esbl_count;0;;;;;;;;;
291;1;;measurement;ecoli_count;1;;;;;;;;;
291;2;08:00;measurement;swabweight_before;NA;;gram;;;;;;;
291;2;14:00;measurement;swabweight_after;NA;;gram;;;;;;;
291;2;;measurement;esbl_count;NA;;;;;;;;;
291;2;;measurement;ecoli_count;NA;;;;;;;;;
291;3;08:00;measurement;swabweight_before;4.93;;gram;;;;;;;
291;3;14:00;measurement;swabweight_after;4.96;;gram;;;;;;;
291;3;;measurement;esbl_count;0;;;;;;;;;
291;3;;measurement;ecoli_count;10000;;;;;;;;;
291;4;08:00;measurement;swabweight_before;NA;;gram;;;;;;;
291;4;14:00;measurement;swabweight_after;NA;;gram;;;;;;;
291;4;;measurement;esbl_count;NA;;;;;;;;;
291;4;;measurement;ecoli_count;NA;;;;;;;;;
291;5;08:00;measurement;swabweight_before;4.71;;gram;;;;;;;
291;5;14:00;measurement;swabweight_after;4.78;;gram;;;;;;;
291;5;;measurement;esbl_count;0;;;;;;;;;
291;5;;measurement;ecoli_count;1.00E+05;;;;;;;;;
291;6;08:00;measurement;swabweight_before;4.47;;gram;;;;;;;
291;6;14:00;measurement;swabweight_after;4.53;;gram;;;;;;;
291;6;;measurement;esbl_count;0;;;;;;;;;
291;6;;measurement;ecoli_count;10000;;;;;;;;;
291;7;08:00;measurement;swabweight_before;4.47;;gram;;;;;;;
291;7;14:00;measurement;swabweight_after;4.54;;gram;;;;;;;
291;7;;measurement;esbl_count;0;;;;;;;;;
291;7;;measurement;ecoli_count;1000;;;;;;;;;
291;8;08:00;measurement;swabweight_before;4.68;;gram;;;;;;;
291;8;14:00;measurement;swabweight_after;4.75;;gram;;;;;;;
291;8;;measurement;esbl_count;0;;;;;;;;;
291;8;;measurement;ecoli_count;10000;;;;;;;;;
291;9;08:00;measurement;swabweight_before;4.63;;gram;;;;;;;
291;9;14:00;measurement;swabweight_after;4.7;;gram;;;;;;;
291;9;;measurement;esbl_count;0;;;;;;;;;
291;9;;measurement;ecoli_count;10000;;;;;;;;;
291;10;08:00;measurement;swabweight_before;4.45;;gram;;;;;;;
291;10;14:00;measurement;swabweight_after;4.48;;gram;;;;;;;
291;10;;measurement;esbl_count;1;;;;;;;;;
291;10;;measurement;ecoli_count;1.00E+05;;;;;;;;;
291;11;08:00;measurement;swabweight_before;4.46;;gram;;;;;;;
291;11;14:00;measurement;swabweight_after;4.51;;gram;;;;;;;
291;11;;measurement;esbl_count;0.1;;;;;;;;;
291;11;;measurement;ecoli_count;1000;;;;;;;;;
291;12;08:00;measurement;swabweight_before;4.45;;gram;;;;;;;
291;12;14:00;measurement;swabweight_after;4.5;;gram;;;;;;;
291;12;;measurement;esbl_count;1;;;;;;;;;
291;12;;measurement;ecoli_count;100;;;;;;;;;
291;13;08:00;measurement;swabweight_before;4.46;;gram;;;;;;;
291;13;14:00;measurement;swabweight_after;4.53;;gram;;;;;;;
291;13;;measurement;esbl_count;10;;;;;;;;;
291;13;;measurement;ecoli_count;1000;;;;;;;;;
291;14;08:00;measurement;swabweight_before;4.64;;gram;;;;;;;
291;14;14:00;measurement;swabweight_after;4.71;;gram;;;;;;;
291;14;;measurement;esbl_count;1;;;;;;;;;
291;14;;measurement;ecoli_count;1000;;;;;;;;;
291;16;08:00;measurement;swabweight_before;4.67;;gram;;;;;;;
291;16;14:00;measurement;swabweight_after;4.7;;gram;;;;;;;
291;16;;measurement;esbl_count;10;;;;;;;;;
291;16;;measurement;ecoli_count;100;;;;;;;;;
291;19;08:00;measurement;swabweight_before;4.57;;gram;;;;;;;
291;19;14:00;measurement;swabweight_after;4.7;;gram;;;;;;;
291;19;;measurement;esbl_count;10;;;;;;;;;
291;19;;measurement;ecoli_count;100;;;;;;;;;
291;21;08:00;measurement;swabweight_before;4.73;;gram;;;;;;;
291;21;14:00;measurement;swabweight_after;4.84;;gram;;;;;;;
291;21;;measurement;esbl_count;1;;;;;;;;;
291;21;;measurement;ecoli_count;10000;;;;;;;;;
291;22;;measurement;cae_faeces;0.42;;;;;;;;;
291;22;;measurement;cae_faeces;4.45;;;;;;;;;
291;22;;measurement;cae_esbl;100;;;;;;;;;
291;22;;measurement;cae_ecoli;1.00E+05;;;;;;;;;
292;1;08:00;measurement;swabweight_before;4.87;;gram;;;;;;;
292;1;14:00;measurement;swabweight_after;4.9;;gram;;;;;;;
292;1;;measurement;esbl_count;0;;;;;;;;;
292;1;;measurement;ecoli_count;100;;;;;;;;;
292;2;08:00;measurement;swabweight_before;NA;;gram;;;;;;;
292;2;14:00;measurement;swabweight_after;NA;;gram;;;;;;;
292;2;;measurement;esbl_count;NA;;;;;;;;;
292;2;;measurement;ecoli_count;NA;;;;;;;;;
292;3;08:00;measurement;swabweight_before;4.89;;gram;;;;;;;
292;3;14:00;measurement;swabweight_after;4.92;;gram;;;;;;;
292;3;;measurement;esbl_count;0;;;;;;;;;
292;3;;measurement;ecoli_count;100;;;;;;;;;
292;4;08:00;measurement;swabweight_before;NA;;gram;;;;;;;
292;4;14:00;measurement;swabweight_after;NA;;gram;;;;;;;
292;4;;measurement;esbl_count;NA;;;;;;;;;
292;4;;measurement;ecoli_count;NA;;;;;;;;;
292;5;08:00;measurement;swabweight_before;4.81;;gram;;;;;;;
292;5;14:00;measurement;swabweight_after;4.86;;gram;;;;;;;
292;5;;measurement;esbl_count;0;;;;;;;;;
292;5;;measurement;ecoli_count;10000;;;;;;;;;
292;6;08:00;measurement;swabweight_before;NA;;gram;;;;;;;
292;6;14:00;measurement;swabweight_after;NA;;gram;;;;;;;
292;6;;measurement;esbl_count;NA;;;;;;;;;
292;6;;measurement;ecoli_count;NA;;;;;;;;;
292;7;08:00;measurement;swabweight_before;NA;;gram;;;;;;;
292;7;14:00;measurement;swabweight_after;NA;;gram;;;;;;;
292;7;;measurement;esbl_count;NA;;;;;;;;;
292;7;;measurement;ecoli_count;NA;;;;;;;;;
292;8;08:00;measurement;swabweight_before;NA;;gram;;;;;;;
292;8;14:00;measurement;swabweight_after;NA;;gram;;;;;;;
292;8;;measurement;esbl_count;NA;;;;;;;;;
292;8;;measurement;ecoli_count;NA;;;;;;;;;
292;9;08:00;measurement;swabweight_before;NA;;gram;;;;;;;
292;9;14:00;measurement;swabweight_after;NA;;gram;;;;;;;
292;9;;measurement;esbl_count;NA;;;;;;;;;
292;9;;measurement;ecoli_count;NA;;;;;;;;;
292;10;08:00;measurement;swabweight_before;NA;;gram;;;;;;;
292;10;14:00;measurement;swabweight_after;NA;;gram;;;;;;;
292;10;;measurement;esbl_count;NA;;;;;;;;;
292;10;;measurement;ecoli_count;NA;;;;;;;;;
292;11;08:00;measurement;swabweight_before;NA;;gram;;;;;;;
292;11;14:00;measurement;swabweight_after;NA;;gram;;;;;;;
292;11;;measurement;esbl_count;NA;;;;;;;;;
292;11;;measurement;ecoli_count;NA;;;;;;;;;
292;12;08:00;measurement;swabweight_before;NA;;gram;;;;;;;
292;12;14:00;measurement;swabweight_after;NA;;gram;;;;;;;
292;12;;measurement;esbl_count;NA;;;;;;;;;
292;12;;measurement;ecoli_count;NA;;;;;;;;;
292;13;08:00;measurement;swabweight_before;NA;;gram;;;;;;;
292;13;14:00;measurement;swabweight_after;NA;;gram;;;;;;;
292;13;;measurement;esbl_count;NA;;;;;;;;;
292;13;;measurement;ecoli_count;NA;;;;;;;;;
292;14;08:00;measurement;swabweight_before;NA;;gram;;;;;;;
292;14;14:00;measurement;swabweight_after;NA;;gram;;;;;;;
292;14;;measurement;esbl_count;NA;;;;;;;;;
292;14;;measurement;ecoli_count;NA;;;;;;;;;
292;16;08:00;measurement;swabweight_before;NA;;gram;;;;;;;
292;16;14:00;measurement;swabweight_after;NA;;gram;;;;;;;
292;16;;measurement;esbl_count;NA;;;;;;;;;
292;16;;measurement;ecoli_count;NA;;;;;;;;;
292;19;08:00;measurement;swabweight_before;NA;;gram;;;;;;;
292;19;14:00;measurement;swabweight_after;NA;;gram;;;;;;;
292;19;;measurement;esbl_count;NA;;;;;;;;;
292;19;;measurement;ecoli_count;NA;;;;;;;;;
292;21;08:00;measurement;swabweight_before;NA;;gram;;;;;;;
292;21;14:00;measurement;swabweight_after;NA;;gram;;;;;;;
292;21;;measurement;esbl_count;NA;;;;;;;;;
292;21;;measurement;ecoli_count;NA;;;;;;;;;
292;22;;measurement;cae_faeces;NA;;;;;;;;;
292;22;;measurement;cae_faeces;NA;;;;;;;;;
292;22;;measurement;cae_esbl;NA;;;;;;;;;
292;22;;measurement;cae_ecoli;NA;;;;;;;;;
293;1;08:00;measurement;swabweight_before;4.83;;gram;;;;;;;
293;1;14:00;measurement;swabweight_after;4.84;;gram;;;;;;;
293;1;;measurement;esbl_count;0;;;;;;;;;
293;1;;measurement;ecoli_count;100;;;;;;;;;
293;2;08:00;measurement;swabweight_before;NA;;gram;;;;;;;
293;2;14:00;measurement;swabweight_after;NA;;gram;;;;;;;
293;2;;measurement;esbl_count;NA;;;;;;;;;
293;2;;measurement;ecoli_count;NA;;;;;;;;;
293;3;08:00;measurement;swabweight_before;4.86;;gram;;;;;;;
293;3;14:00;measurement;swabweight_after;4.89;;gram;;;;;;;
293;3;;measurement;esbl_count;0;;;;;;;;;
293;3;;measurement;ecoli_count;10000;;;;;;;;;
293;4;08:00;measurement;swabweight_before;NA;;gram;;;;;;;
293;4;14:00;measurement;swabweight_after;NA;;gram;;;;;;;
293;4;;measurement;esbl_count;NA;;;;;;;;;
293;4;;measurement;ecoli_count;NA;;;;;;;;;
293;5;08:00;measurement;swabweight_before;4.71;;gram;;;;;;;
293;5;14:00;measurement;swabweight_after;4.73;;gram;;;;;;;
293;5;;measurement;esbl_count;0;;;;;;;;;
293;5;;measurement;ecoli_count;100;;;;;;;;;
293;6;08:00;measurement;swabweight_before;4.45;;gram;;;;;;;
293;6;14:00;measurement;swabweight_after;4.53;;gram;;;;;;;
293;6;;measurement;esbl_count;0;;;;;;;;;
293;6;;measurement;ecoli_count;1000;;;;;;;;;
293;7;08:00;measurement;swabweight_before;4.48;;gram;;;;;;;
293;7;14:00;measurement;swabweight_after;4.58;;gram;;;;;;;
293;7;;measurement;esbl_count;0;;;;;;;;;
293;7;;measurement;ecoli_count;100;;;;;;;;;
293;8;08:00;measurement;swabweight_before;4.72;;gram;;;;;;;
293;8;14:00;measurement;swabweight_after;4.81;;gram;;;;;;;
293;8;;measurement;esbl_count;0;;;;;;;;;
293;8;;measurement;ecoli_count;1000;;;;;;;;;
293;9;08:00;measurement;swabweight_before;4.61;;gram;;;;;;;
293;9;14:00;measurement;swabweight_after;4.71;;gram;;;;;;;
293;9;;measurement;esbl_count;0.1;;;;;;;;;
293;9;;measurement;ecoli_count;1000;;;;;;;;;
293;10;08:00;measurement;swabweight_before;4.46;;gram;;;;;;;
293;10;14:00;measurement;swabweight_after;4.53;;gram;;;;;;;
293;10;;measurement;esbl_count;0.1;;;;;;;;;
293;10;;measurement;ecoli_count;100;;;;;;;;;
293;11;08:00;measurement;swabweight_before;4.48;;gram;;;;;;;
293;11;14:00;measurement;swabweight_after;4.57;;gram;;;;;;;
293;11;;measurement;esbl_count;0.1;;;;;;;;;
293;11;;measurement;ecoli_count;10000;;;;;;;;;
293;12;08:00;measurement;swabweight_before;4.65;;gram;;;;;;;
293;12;14:00;measurement;swabweight_after;4.72;;gram;;;;;;;
293;12;;measurement;esbl_count;1;;;;;;;;;
293;12;;measurement;ecoli_count;1000;;;;;;;;;
293;13;08:00;measurement;swabweight_before;4.46;;gram;;;;;;;
293;13;14:00;measurement;swabweight_after;4.55;;gram;;;;;;;
293;13;;measurement;esbl_count;1;;;;;;;;;
293;13;;measurement;ecoli_count;1000;;;;;;;;;
293;14;08:00;measurement;swabweight_before;4.46;;gram;;;;;;;
293;14;14:00;measurement;swabweight_after;4.61;;gram;;;;;;;
293;14;;measurement;esbl_count;0.1;;;;;;;;;
293;14;;measurement;ecoli_count;1000;;;;;;;;;
293;16;08:00;measurement;swabweight_before;4.6;;gram;;;;;;;
293;16;14:00;measurement;swabweight_after;4.69;;gram;;;;;;;
293;16;;measurement;esbl_count;10;;;;;;;;;
293;16;;measurement;ecoli_count;1000;;;;;;;;;
293;19;08:00;measurement;swabweight_before;4.61;;gram;;;;;;;
293;19;14:00;measurement;swabweight_after;4.72;;gram;;;;;;;
293;19;;measurement;esbl_count;10;;;;;;;;;
293;19;;measurement;ecoli_count;10000;;;;;;;;;
293;21;08:00;measurement;swabweight_before;4.7;;gram;;;;;;;
293;21;14:00;measurement;swabweight_after;4.87;;gram;;;;;;;
293;21;;measurement;esbl_count;100;;;;;;;;;
293;21;;measurement;ecoli_count;10000;;;;;;;;;
293;22;;measurement;cae_faeces;0.58;;;;;;;;;
293;22;;measurement;cae_faeces;6.46;;;;;;;;;
293;22;;measurement;cae_esbl;100;;;;;;;;;
293;22;;measurement;cae_ecoli;1000;;;;;;;;;
294;1;08:00;measurement;swabweight_before;4.84;;gram;;;;;;;
294;1;14:00;measurement;swabweight_after;4.85;;gram;;;;;;;
294;1;;measurement;esbl_count;0;;;;;;;;;
294;1;;measurement;ecoli_count;10;;;;;;;;;
294;2;08:00;measurement;swabweight_before;NA;;gram;;;;;;;
294;2;14:00;measurement;swabweight_after;NA;;gram;;;;;;;
294;2;;measurement;esbl_count;NA;;;;;;;;;
294;2;;measurement;ecoli_count;NA;;;;;;;;;
294;3;08:00;measurement;swabweight_before;4.89;;gram;;;;;;;
294;3;14:00;measurement;swabweight_after;4.91;;gram;;;;;;;
294;3;;measurement;esbl_count;0;;;;;;;;;
294;3;;measurement;ecoli_count;100;;;;;;;;;
294;4;08:00;measurement;swabweight_before;NA;;gram;;;;;;;
294;4;14:00;measurement;swabweight_after;NA;;gram;;;;;;;
294;4;;measurement;esbl_count;NA;;;;;;;;;
294;4;;measurement;ecoli_count;NA;;;;;;;;;
294;5;08:00;measurement;swabweight_before;4.7;;gram;;;;;;;
294;5;14:00;measurement;swabweight_after;4.79;;gram;;;;;;;
294;5;;measurement;esbl_count;0;;;;;;;;;
294;5;;measurement;ecoli_count;100;;;;;;;;;
294;6;08:00;measurement;swabweight_before;4.44;;gram;;;;;;;
294;6;14:00;measurement;swabweight_after;4.52;;gram;;;;;;;
294;6;;measurement;esbl_count;0;;;;;;;;;
294;6;;measurement;ecoli_count;1000;;;;;;;;;
294;7;08:00;measurement;swabweight_before;4.48;;gram;;;;;;;
294;7;14:00;measurement;swabweight_after;4.56;;gram;;;;;;;
294;7;;measurement;esbl_count;0;;;;;;;;;
294;7;;measurement;ecoli_count;1000;;;;;;;;;
294;8;08:00;measurement;swabweight_before;4.72;;gram;;;;;;;
294;8;14:00;measurement;swabweight_after;4.78;;gram;;;;;;;
294;8;;measurement;esbl_count;0;;;;;;;;;
294;8;;measurement;ecoli_count;10;;;;;;;;;
294;9;08:00;measurement;swabweight_before;4.45;;gram;;;;;;;
294;9;14:00;measurement;swabweight_after;4.53;;gram;;;;;;;
294;9;;measurement;esbl_count;0.1;;;;;;;;;
294;9;;measurement;ecoli_count;100;;;;;;;;;
294;10;08:00;measurement;swabweight_before;4.45;;gram;;;;;;;
294;10;14:00;measurement;swabweight_after;4.54;;gram;;;;;;;
294;10;;measurement;esbl_count;0.1;;;;;;;;;
294;10;;measurement;ecoli_count;100;;;;;;;;;
294;11;08:00;measurement;swabweight_before;4.44;;gram;;;;;;;
294;11;14:00;measurement;swabweight_after;4.5;;gram;;;;;;;
294;11;;measurement;esbl_count;0.1;;;;;;;;;
294;11;;measurement;ecoli_count;1000;;;;;;;;;
294;12;08:00;measurement;swabweight_before;4.63;;gram;;;;;;;
294;12;14:00;measurement;swabweight_after;4.77;;gram;;;;;;;
294;12;;measurement;esbl_count;10;;;;;;;;;
294;12;;measurement;ecoli_count;1000;;;;;;;;;
294;13;08:00;measurement;swabweight_before;4.62;;gram;;;;;;;
294;13;14:00;measurement;swabweight_after;4.77;;gram;;;;;;;
294;13;;measurement;esbl_count;1;;;;;;;;;
294;13;;measurement;ecoli_count;100;;;;;;;;;
294;14;08:00;measurement;swabweight_before;4.64;;gram;;;;;;;
294;14;14:00;measurement;swabweight_after;4.77;;gram;;;;;;;
294;14;;measurement;esbl_count;1;;;;;;;;;
294;14;;measurement;ecoli_count;10000;;;;;;;;;
294;16;08:00;measurement;swabweight_before;4.48;;gram;;;;;;;
294;16;14:00;measurement;swabweight_after;4.54;;gram;;;;;;;
294;16;;measurement;esbl_count;1;;;;;;;;;
294;16;;measurement;ecoli_count;100;;;;;;;;;
294;19;08:00;measurement;swabweight_before;4.6;;gram;;;;;;;
294;19;14:00;measurement;swabweight_after;4.71;;gram;;;;;;;
294;19;;measurement;esbl_count;0.1;;;;;;;;;
294;19;;measurement;ecoli_count;100;;;;;;;;;
294;21;08:00;measurement;swabweight_before;4.68;;gram;;;;;;;
294;21;14:00;measurement;swabweight_after;4.8;;gram;;;;;;;
294;21;;measurement;esbl_count;0.1;;;;;;;;;
294;21;;measurement;ecoli_count;10000;;;;;;;;;
294;22;;measurement;cae_faeces;0.75;;;;;;;;;
294;22;;measurement;cae_faeces;7.47;;;;;;;;;
294;22;;measurement;cae_esbl;10;;;;;;;;;
294;22;;measurement;cae_ecoli;10000;;;;;;;;;
295;1;08:00;measurement;swabweight_before;4.83;;gram;;;;;;;
295;1;14:00;measurement;swabweight_after;4.86;;gram;;;;;;;
295;1;;measurement;esbl_count;0;;;;;;;;;
295;1;;measurement;ecoli_count;10;;;;;;;;;
295;2;08:00;measurement;swabweight_before;NA;;gram;;;;;;;
295;2;14:00;measurement;swabweight_after;NA;;gram;;;;;;;
295;2;;measurement;esbl_count;NA;;;;;;;;;
295;2;;measurement;ecoli_count;NA;;;;;;;;;
295;3;08:00;measurement;swabweight_before;4.74;;gram;;;;;;;
295;3;14:00;measurement;swabweight_after;4.78;;gram;;;;;;;
295;3;;measurement;esbl_count;0;;;;;;;;;
295;3;;measurement;ecoli_count;100;;;;;;;;;
295;4;08:00;measurement;swabweight_before;NA;;gram;;;;;;;
295;4;14:00;measurement;swabweight_after;NA;;gram;;;;;;;
295;4;;measurement;esbl_count;NA;;;;;;;;;
295;4;;measurement;ecoli_count;NA;;;;;;;;;
295;5;08:00;measurement;swabweight_before;4.71;;gram;;;;;;;
295;5;14:00;measurement;swabweight_after;4.78;;gram;;;;;;;
295;5;;measurement;esbl_count;0;;;;;;;;;
295;5;;measurement;ecoli_count;1000;;;;;;;;;
295;6;08:00;measurement;swabweight_before;NA;;gram;;;;;;;
295;6;14:00;measurement;swabweight_after;NA;;gram;;;;;;;
295;6;;measurement;esbl_count;NA;;;;;;;;;
295;6;;measurement;ecoli_count;NA;;;;;;;;;
295;7;08:00;measurement;swabweight_before;NA;;gram;;;;;;;
295;7;14:00;measurement;swabweight_after;NA;;gram;;;;;;;
295;7;;measurement;esbl_count;NA;;;;;;;;;
295;7;;measurement;ecoli_count;NA;;;;;;;;;
295;8;08:00;measurement;swabweight_before;NA;;gram;;;;;;;
295;8;14:00;measurement;swabweight_after;NA;;gram;;;;;;;
295;8;;measurement;esbl_count;NA;;;;;;;;;
295;8;;measurement;ecoli_count;NA;;;;;;;;;
295;9;08:00;measurement;swabweight_before;NA;;gram;;;;;;;
295;9;14:00;measurement;swabweight_after;NA;;gram;;;;;;;
295;9;;measurement;esbl_count;NA;;;;;;;;;
295;9;;measurement;ecoli_count;NA;;;;;;;;;
295;10;08:00;measurement;swabweight_before;NA;;gram;;;;;;;
295;10;14:00;measurement;swabweight_after;NA;;gram;;;;;;;
295;10;;measurement;esbl_count;NA;;;;;;;;;
295;10;;measurement;ecoli_count;NA;;;;;;;;;
295;11;08:00;measurement;swabweight_before;NA;;gram;;;;;;;
295;11;14:00;measurement;swabweight_after;NA;;gram;;;;;;;
295;11;;measurement;esbl_count;NA;;;;;;;;;
295;11;;measurement;ecoli_count;NA;;;;;;;;;
295;12;08:00;measurement;swabweight_before;NA;;gram;;;;;;;
295;12;14:00;measurement;swabweight_after;NA;;gram;;;;;;;
295;12;;measurement;esbl_count;NA;;;;;;;;;
295;12;;measurement;ecoli_count;NA;;;;;;;;;
295;13;08:00;measurement;swabweight_before;NA;;gram;;;;;;;
295;13;14:00;measurement;swabweight_after;NA;;gram;;;;;;;
295;13;;measurement;esbl_count;NA;;;;;;;;;
295;13;;measurement;ecoli_count;NA;;;;;;;;;
295;14;08:00;measurement;swabweight_before;NA;;gram;;;;;;;
295;14;14:00;measurement;swabweight_after;NA;;gram;;;;;;;
295;14;;measurement;esbl_count;NA;;;;;;;;;
295;14;;measurement;ecoli_count;NA;;;;;;;;;
295;16;08:00;measurement;swabweight_before;NA;;gram;;;;;;;
295;16;14:00;measurement;swabweight_after;NA;;gram;;;;;;;
295;16;;measurement;esbl_count;NA;;;;;;;;;
295;16;;measurement;ecoli_count;NA;;;;;;;;;
295;19;08:00;measurement;swabweight_before;NA;;gram;;;;;;;
295;19;14:00;measurement;swabweight_after;NA;;gram;;;;;;;
295;19;;measurement;esbl_count;NA;;;;;;;;;
295;19;;measurement;ecoli_count;NA;;;;;;;;;
295;21;08:00;measurement;swabweight_before;NA;;gram;;;;;;;
295;21;14:00;measurement;swabweight_after;NA;;gram;;;;;;;
295;21;;measurement;esbl_count;NA;;;;;;;;;
295;21;;measurement;ecoli_count;NA;;;;;;;;;
295;22;;measurement;cae_faeces;NA;;;;;;;;;
295;22;;measurement;cae_faeces;NA;;;;;;;;;
295;22;;measurement;cae_esbl;NA;;;;;;;;;
295;22;;measurement;cae_ecoli;NA;;;;;;;;;
296;1;08:00;measurement;swabweight_before;4.87;;gram;;;;;;;
296;1;14:00;measurement;swabweight_after;4.9;;gram;;;;;;;
296;1;;measurement;esbl_count;0;;;;;;;;;
296;1;;measurement;ecoli_count;10;;;;;;;;;
296;2;08:00;measurement;swabweight_before;NA;;gram;;;;;;;
296;2;14:00;measurement;swabweight_after;NA;;gram;;;;;;;
296;2;;measurement;esbl_count;NA;;;;;;;;;
296;2;;measurement;ecoli_count;NA;;;;;;;;;
296;3;08:00;measurement;swabweight_before;4.88;;gram;;;;;;;
296;3;14:00;measurement;swabweight_after;4.93;;gram;;;;;;;
296;3;;measurement;esbl_count;0;;;;;;;;;
296;3;;measurement;ecoli_count;100;;;;;;;;;
296;4;08:00;measurement;swabweight_before;NA;;gram;;;;;;;
296;4;14:00;measurement;swabweight_after;NA;;gram;;;;;;;
296;4;;measurement;esbl_count;NA;;;;;;;;;
296;4;;measurement;ecoli_count;NA;;;;;;;;;
296;5;08:00;measurement;swabweight_before;4.78;;gram;;;;;;;
296;5;14:00;measurement;swabweight_after;4.87;;gram;;;;;;;
296;5;;measurement;esbl_count;0;;;;;;;;;
296;5;;measurement;ecoli_count;1.00E+05;;;;;;;;;
296;6;08:00;measurement;swabweight_before;4.47;;gram;;;;;;;
296;6;14:00;measurement;swabweight_after;4.5;;gram;;;;;;;
296;6;;measurement;esbl_count;0;;;;;;;;;
296;6;;measurement;ecoli_count;10000;;;;;;;;;
296;7;08:00;measurement;swabweight_before;4.64;;gram;;;;;;;
296;7;14:00;measurement;swabweight_after;4.72;;gram;;;;;;;
296;7;;measurement;esbl_count;0;;;;;;;;;
296;7;;measurement;ecoli_count;10000;;;;;;;;;
296;8;08:00;measurement;swabweight_before;4.69;;gram;;;;;;;
296;8;14:00;measurement;swabweight_after;4.76;;gram;;;;;;;
296;8;;measurement;esbl_count;0;;;;;;;;;
296;8;;measurement;ecoli_count;100;;;;;;;;;
296;9;08:00;measurement;swabweight_before;4.45;;gram;;;;;;;
296;9;14:00;measurement;swabweight_after;4.56;;gram;;;;;;;
296;9;;measurement;esbl_count;0;;;;;;;;;
296;9;;measurement;ecoli_count;1000;;;;;;;;;
296;10;08:00;measurement;swabweight_before;4.61;;gram;;;;;;;
296;10;14:00;measurement;swabweight_after;4.69;;gram;;;;;;;
296;10;;measurement;esbl_count;0;;;;;;;;;
296;10;;measurement;ecoli_count;100;;;;;;;;;
296;11;08:00;measurement;swabweight_before;4.47;;gram;;;;;;;
296;11;14:00;measurement;swabweight_after;4.52;;gram;;;;;;;
296;11;;measurement;esbl_count;0.1;;;;;;;;;
296;11;;measurement;ecoli_count;1000;;;;;;;;;
296;12;08:00;measurement;swabweight_before;4.66;;gram;;;;;;;
296;12;14:00;measurement;swabweight_after;4.72;;gram;;;;;;;
296;12;;measurement;esbl_count;0.1;;;;;;;;;
296;12;;measurement;ecoli_count;1000;;;;;;;;;
296;13;08:00;measurement;swabweight_before;4.48;;gram;;;;;;;
296;13;14:00;measurement;swabweight_after;4.56;;gram;;;;;;;
296;13;;measurement;esbl_count;0.1;;;;;;;;;
296;13;;measurement;ecoli_count;100;;;;;;;;;
296;14;08:00;measurement;swabweight_before;4.61;;gram;;;;;;;
296;14;14:00;measurement;swabweight_after;4.68;;gram;;;;;;;
296;14;;measurement;esbl_count;1;;;;;;;;;
296;14;;measurement;ecoli_count;1000;;;;;;;;;
296;16;08:00;measurement;swabweight_before;4.47;;gram;;;;;;;
296;16;14:00;measurement;swabweight_after;4.55;;gram;;;;;;;
296;16;;measurement;esbl_count;1;;;;;;;;;
296;16;;measurement;ecoli_count;1000;;;;;;;;;
296;19;08:00;measurement;swabweight_before;4.62;;gram;;;;;;;
296;19;14:00;measurement;swabweight_after;4.72;;gram;;;;;;;
