host_id;event_day;event_time;event_type;measurement_type;measurement_quantity;measurement_outcome;measurement_unit;inoculation_type;inoculation_pathogen;inoculation_dose;inoculation_unit;inoculation_outcome;treatment_type;treatment_dose;treatment_unit;treatment_outcome
304;3;10:00;M;esbl_count;0;0;count;;;;;;;;;
304;3;10:00;M;ecoli_count;100;0;count;;;;;;;;;
304;4;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
304;4;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
304;4;10:00;M;esbl_count;0;0;count;;;;;;;;;
304;4;10:00;M;ecoli_count;0;0;count;;;;;;;;;
304;5;08:00;M;swabweight_before;4.5;0;gram;;;;;;;;;
304;5;14:00;M;swabweight_after;4.6;0;gram;;;;;;;;;
304;5;10:00;M;esbl_count;0;0;count;;;;;;;;;
304;5;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
304;6;08:00;M;swabweight_before;4.5;0;gram;;;;;;;;;
304;6;14:00;M;swabweight_after;4.6;0;gram;;;;;;;;;
304;6;10:00;M;esbl_count;0;0;count;;;;;;;;;
304;6;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
304;7;08:00;M;swabweight_before;4.74;0;gram;;;;;;;;;
304;7;14:00;M;swabweight_after;4.83;0;gram;;;;;;;;;
304;7;10:00;M;esbl_count;0;0;count;;;;;;;;;
304;7;10:00;M;ecoli_count;10;0;count;;;;;;;;;
304;8;08:00;M;swabweight_before;4.71;0;gram;;;;;;;;;
304;8;14:00;M;swabweight_after;4.84;0;gram;;;;;;;;;
304;8;10:00;M;esbl_count;0;0;count;;;;;;;;;
304;8;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
304;9;08:00;M;swabweight_before;4.69;0;gram;;;;;;;;;
304;9;14:00;M;swabweight_after;4.8;0;gram;;;;;;;;;
304;9;10:00;M;esbl_count;0;0;count;;;;;;;;;
304;9;10:00;M;ecoli_count;100;0;count;;;;;;;;;
304;10;08:00;M;swabweight_before;4.54;0;gram;;;;;;;;;
304;10;14:00;M;swabweight_after;4.69;0;gram;;;;;;;;;
304;10;10:00;M;esbl_count;0;0;count;;;;;;;;;
304;10;10:00;M;ecoli_count;100;0;count;;;;;;;;;
304;11;08:00;M;swabweight_before;4.72;0;gram;;;;;;;;;
304;11;14:00;M;swabweight_after;4.82;0;gram;;;;;;;;;
304;11;10:00;M;esbl_count;0;0;count;;;;;;;;;
304;11;10:00;M;ecoli_count;100;0;count;;;;;;;;;
304;12;08:00;M;swabweight_before;4.71;0;gram;;;;;;;;;
304;12;14:00;M;swabweight_after;4.84;0;gram;;;;;;;;;
304;12;10:00;M;esbl_count;0;0;count;;;;;;;;;
304;12;10:00;M;ecoli_count;10;0;count;;;;;;;;;
304;13;08:00;M;swabweight_before;4.74;0;gram;;;;;;;;;
304;13;14:00;M;swabweight_after;4.93;0;gram;;;;;;;;;
304;13;10:00;M;esbl_count;0;0;count;;;;;;;;;
304;13;10:00;M;ecoli_count;100;0;count;;;;;;;;;
304;14;08:00;M;swabweight_before;4.65;0;gram;;;;;;;;;
304;14;14:00;M;swabweight_after;4.8;0;gram;;;;;;;;;
304;14;10:00;M;esbl_count;0;0;count;;;;;;;;;
304;14;10:00;M;ecoli_count;10;0;count;;;;;;;;;
304;16;08:00;M;swabweight_before;4.66;0;gram;;;;;;;;;
304;16;14:00;M;swabweight_after;4.79;0;gram;;;;;;;;;
304;16;10:00;M;esbl_count;0;0;count;;;;;;;;;
304;16;10:00;M;ecoli_count;100;0;count;;;;;;;;;
304;19;08:00;M;swabweight_before;4.73;0;gram;;;;;;;;;
304;19;14:00;M;swabweight_after;4.88;0;gram;;;;;;;;;
304;19;10:00;M;esbl_count;0;0;count;;;;;;;;;
304;19;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
304;21;08:00;M;swabweight_before;4.74;0;gram;;;;;;;;;
304;21;14:00;M;swabweight_after;4.8;0;gram;;;;;;;;;
304;21;10:00;M;esbl_count;0;0;count;;;;;;;;;
304;21;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
304;22;10:00;M;cae_faeces;0.42;0;count;;;;;;;;;
304;22;10:00;M;cae_faeces;4.63;0;count;;;;;;;;;
304;22;10:00;M;cae_esbl;0;0;count;;;;;;;;;
304;22;10:00;M;cae_ecoli;10000;0;count;;;;;;;;;
305;1;08:00;M;swabweight_before;4.75;0;gram;;;;;;;;;
305;1;14:00;M;swabweight_after;4.81;0;gram;;;;;;;;;
305;1;10:00;M;esbl_count;0;0;count;;;;;;;;;
305;1;10:00;M;ecoli_count;100;0;count;;;;;;;;;
305;2;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
305;2;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
305;2;10:00;M;esbl_count;0;0;count;;;;;;;;;
305;2;10:00;M;ecoli_count;0;0;count;;;;;;;;;
305;3;08:00;M;swabweight_before;4.75;0;gram;;;;;;;;;
305;3;14:00;M;swabweight_after;4.81;0;gram;;;;;;;;;
305;3;10:00;M;esbl_count;0;0;count;;;;;;;;;
305;3;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
305;4;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
305;4;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
305;4;10:00;M;esbl_count;0;0;count;;;;;;;;;
305;4;10:00;M;ecoli_count;0;0;count;;;;;;;;;
305;5;08:00;M;swabweight_before;4.69;0;gram;;;;;;;;;
305;5;14:00;M;swabweight_after;4.78;0;gram;;;;;;;;;
305;5;10:00;M;esbl_count;0;0;count;;;;;;;;;
305;5;10:00;M;ecoli_count;100;0;count;;;;;;;;;
305;6;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
305;6;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
305;6;10:00;M;esbl_count;0;0;count;;;;;;;;;
305;6;10:00;M;ecoli_count;0;0;count;;;;;;;;;
305;7;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
305;7;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
305;7;10:00;M;esbl_count;0;0;count;;;;;;;;;
305;7;10:00;M;ecoli_count;0;0;count;;;;;;;;;
305;8;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
305;8;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
305;8;10:00;M;esbl_count;0;0;count;;;;;;;;;
305;8;10:00;M;ecoli_count;0;0;count;;;;;;;;;
305;9;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
305;9;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
305;9;10:00;M;esbl_count;0;0;count;;;;;;;;;
305;9;10:00;M;ecoli_count;0;0;count;;;;;;;;;
305;10;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
305;10;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
305;10;10:00;M;esbl_count;0;0;count;;;;;;;;;
305;10;10:00;M;ecoli_count;0;0;count;;;;;;;;;
305;11;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
305;11;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
305;11;10:00;M;esbl_count;0;0;count;;;;;;;;;
305;11;10:00;M;ecoli_count;0;0;count;;;;;;;;;
305;12;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
305;12;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
305;12;10:00;M;esbl_count;0;0;count;;;;;;;;;
305;12;10:00;M;ecoli_count;0;0;count;;;;;;;;;
305;13;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
305;13;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
305;13;10:00;M;esbl_count;0;0;count;;;;;;;;;
305;13;10:00;M;ecoli_count;0;0;count;;;;;;;;;
305;14;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
305;14;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
305;14;10:00;M;esbl_count;0;0;count;;;;;;;;;
305;14;10:00;M;ecoli_count;0;0;count;;;;;;;;;
305;16;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
305;16;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
305;16;10:00;M;esbl_count;0;0;count;;;;;;;;;
305;16;10:00;M;ecoli_count;0;0;count;;;;;;;;;
305;19;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
305;19;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
305;19;10:00;M;esbl_count;0;0;count;;;;;;;;;
305;19;10:00;M;ecoli_count;0;0;count;;;;;;;;;
305;21;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
305;21;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
305;21;10:00;M;esbl_count;0;0;count;;;;;;;;;
305;21;10:00;M;ecoli_count;0;0;count;;;;;;;;;
305;22;10:00;M;cae_faeces;0;0;count;;;;;;;;;
305;22;10:00;M;cae_faeces;0;0;count;;;;;;;;;
305;22;10:00;M;cae_esbl;0;0;count;;;;;;;;;
305;22;10:00;M;cae_ecoli;0;0;count;;;;;;;;;
306;1;08:00;M;swabweight_before;4.73;0;gram;;;;;;;;;
306;1;14:00;M;swabweight_after;4.76;0;gram;;;;;;;;;
306;1;10:00;M;esbl_count;0;0;count;;;;;;;;;
306;1;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
306;2;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
306;2;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
306;2;10:00;M;esbl_count;0;0;count;;;;;;;;;
306;2;10:00;M;ecoli_count;0;0;count;;;;;;;;;
306;3;08:00;M;swabweight_before;4.76;0;gram;;;;;;;;;
306;3;14:00;M;swabweight_after;4.85;0;gram;;;;;;;;;
306;3;10:00;M;esbl_count;0;0;count;;;;;;;;;
306;3;10:00;M;ecoli_count;100;0;count;;;;;;;;;
306;4;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
306;4;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
306;4;10:00;M;esbl_count;0;0;count;;;;;;;;;
306;4;10:00;M;ecoli_count;0;0;count;;;;;;;;;
306;5;08:00;M;swabweight_before;4.53;0;gram;;;;;;;;;
306;5;14:00;M;swabweight_after;4.61;0;gram;;;;;;;;;
306;5;10:00;M;esbl_count;0;0;count;;;;;;;;;
306;5;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
306;6;08:00;M;swabweight_before;4.52;0;gram;;;;;;;;;
306;6;14:00;M;swabweight_after;4.6;0;gram;;;;;;;;;
306;6;10:00;M;esbl_count;0;0;count;;;;;;;;;
306;6;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
306;7;08:00;M;swabweight_before;4.71;0;gram;;;;;;;;;
306;7;14:00;M;swabweight_after;4.76;0;gram;;;;;;;;;
306;7;10:00;M;esbl_count;0;0;count;;;;;;;;;
306;7;10:00;M;ecoli_count;100;0;count;;;;;;;;;
306;8;08:00;M;swabweight_before;4.74;0;gram;;;;;;;;;
306;8;14:00;M;swabweight_after;4.83;0;gram;;;;;;;;;
306;8;10:00;M;esbl_count;0;0;count;;;;;;;;;
306;8;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
306;9;08:00;M;swabweight_before;4.7;0;gram;;;;;;;;;
306;9;14:00;M;swabweight_after;4.8;0;gram;;;;;;;;;
306;9;10:00;M;esbl_count;0;0;count;;;;;;;;;
306;9;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
306;10;08:00;M;swabweight_before;4.54;0;gram;;;;;;;;;
306;10;14:00;M;swabweight_after;4.62;0;gram;;;;;;;;;
306;10;10:00;M;esbl_count;0;0;count;;;;;;;;;
306;10;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
306;11;08:00;M;swabweight_before;4.5;0;gram;;;;;;;;;
306;11;14:00;M;swabweight_after;4.77;0;gram;;;;;;;;;
306;11;10:00;M;esbl_count;0;0;count;;;;;;;;;
306;11;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
306;12;08:00;M;swabweight_before;4.64;0;gram;;;;;;;;;
306;12;14:00;M;swabweight_after;4.75;0;gram;;;;;;;;;
306;12;10:00;M;esbl_count;0;0;count;;;;;;;;;
306;12;10:00;M;ecoli_count;100;0;count;;;;;;;;;
306;13;08:00;M;swabweight_before;4.76;0;gram;;;;;;;;;
306;13;14:00;M;swabweight_after;4.88;0;gram;;;;;;;;;
306;13;10:00;M;esbl_count;0;0;count;;;;;;;;;
306;13;10:00;M;ecoli_count;100;0;count;;;;;;;;;
306;14;08:00;M;swabweight_before;4.54;0;gram;;;;;;;;;
306;14;14:00;M;swabweight_after;4.77;0;gram;;;;;;;;;
306;14;10:00;M;esbl_count;0;0;count;;;;;;;;;
306;14;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
306;16;08:00;M;swabweight_before;4.76;0;gram;;;;;;;;;
306;16;14:00;M;swabweight_after;4.88;0;gram;;;;;;;;;
306;16;10:00;M;esbl_count;0;0;count;;;;;;;;;
306;16;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
306;19;08:00;M;swabweight_before;4.78;0;gram;;;;;;;;;
306;19;14:00;M;swabweight_after;4.91;0;gram;;;;;;;;;
306;19;10:00;M;esbl_count;0;0;count;;;;;;;;;
306;19;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
306;21;08:00;M;swabweight_before;4.74;0;gram;;;;;;;;;
306;21;14:00;M;swabweight_after;4.87;0;gram;;;;;;;;;
306;21;10:00;M;esbl_count;0;0;count;;;;;;;;;
306;21;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
306;22;10:00;M;cae_faeces;0.32;0;count;;;;;;;;;
306;22;10:00;M;cae_faeces;3.14;0;count;;;;;;;;;
306;22;10:00;M;cae_esbl;0;0;count;;;;;;;;;
306;22;10:00;M;cae_ecoli;100000;0;count;;;;;;;;;
307;1;08:00;M;swabweight_before;4.78;0;gram;;;;;;;;;
307;1;14:00;M;swabweight_after;4.81;0;gram;;;;;;;;;
307;1;10:00;M;esbl_count;0;0;count;;;;;;;;;
307;1;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
307;2;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
307;2;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
307;2;10:00;M;esbl_count;0;0;count;;;;;;;;;
307;2;10:00;M;ecoli_count;0;0;count;;;;;;;;;
307;3;08:00;M;swabweight_before;4.71;0;gram;;;;;;;;;
307;3;14:00;M;swabweight_after;4.79;0;gram;;;;;;;;;
307;3;10:00;M;esbl_count;0;0;count;;;;;;;;;
307;3;10:00;M;ecoli_count;100;0;count;;;;;;;;;
307;4;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
307;4;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
307;4;10:00;M;esbl_count;0;0;count;;;;;;;;;
307;4;10:00;M;ecoli_count;0;0;count;;;;;;;;;
307;5;08:00;M;swabweight_before;4.74;0;gram;;;;;;;;;
307;5;14:00;M;swabweight_after;4.82;0;gram;;;;;;;;;
307;5;10:00;M;esbl_count;0;0;count;;;;;;;;;
307;5;10:00;M;ecoli_count;100000;0;count;;;;;;;;;
307;6;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
307;6;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
307;6;10:00;M;esbl_count;0;0;count;;;;;;;;;
307;6;10:00;M;ecoli_count;0;0;count;;;;;;;;;
307;7;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
307;7;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
307;7;10:00;M;esbl_count;0;0;count;;;;;;;;;
307;7;10:00;M;ecoli_count;0;0;count;;;;;;;;;
307;8;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
307;8;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
307;8;10:00;M;esbl_count;0;0;count;;;;;;;;;
307;8;10:00;M;ecoli_count;0;0;count;;;;;;;;;
307;9;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
307;9;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
307;9;10:00;M;esbl_count;0;0;count;;;;;;;;;
307;9;10:00;M;ecoli_count;0;0;count;;;;;;;;;
307;10;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
307;10;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
307;10;10:00;M;esbl_count;0;0;count;;;;;;;;;
307;10;10:00;M;ecoli_count;0;0;count;;;;;;;;;
307;11;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
307;11;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
307;11;10:00;M;esbl_count;0;0;count;;;;;;;;;
307;11;10:00;M;ecoli_count;0;0;count;;;;;;;;;
307;12;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
307;12;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
307;12;10:00;M;esbl_count;0;0;count;;;;;;;;;
307;12;10:00;M;ecoli_count;0;0;count;;;;;;;;;
307;13;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
307;13;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
307;13;10:00;M;esbl_count;0;0;count;;;;;;;;;
307;13;10:00;M;ecoli_count;0;0;count;;;;;;;;;
307;14;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
307;14;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
307;14;10:00;M;esbl_count;0;0;count;;;;;;;;;
307;14;10:00;M;ecoli_count;0;0;count;;;;;;;;;
307;16;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
307;16;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
307;16;10:00;M;esbl_count;0;0;count;;;;;;;;;
307;16;10:00;M;ecoli_count;0;0;count;;;;;;;;;
307;19;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
307;19;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
307;19;10:00;M;esbl_count;0;0;count;;;;;;;;;
307;19;10:00;M;ecoli_count;0;0;count;;;;;;;;;
307;21;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
307;21;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
307;21;10:00;M;esbl_count;0;0;count;;;;;;;;;
307;21;10:00;M;ecoli_count;0;0;count;;;;;;;;;
307;22;10:00;M;cae_faeces;0;0;count;;;;;;;;;
307;22;10:00;M;cae_faeces;0;0;count;;;;;;;;;
307;22;10:00;M;cae_esbl;0;0;count;;;;;;;;;
307;22;10:00;M;cae_ecoli;0;0;count;;;;;;;;;
308;1;08:00;M;swabweight_before;4.74;0;gram;;;;;;;;;
308;1;14:00;M;swabweight_after;4.77;0;gram;;;;;;;;;
308;1;10:00;M;esbl_count;0;0;count;;;;;;;;;
308;1;10:00;M;ecoli_count;1;0;count;;;;;;;;;
308;2;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
308;2;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
308;2;10:00;M;esbl_count;0;0;count;;;;;;;;;
308;2;10:00;M;ecoli_count;0;0;count;;;;;;;;;
308;3;08:00;M;swabweight_before;4.76;0;gram;;;;;;;;;
308;3;14:00;M;swabweight_after;4.86;0;gram;;;;;;;;;
308;3;10:00;M;esbl_count;0;0;count;;;;;;;;;
308;3;10:00;M;ecoli_count;10;0;count;;;;;;;;;
308;4;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
308;4;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
308;4;10:00;M;esbl_count;0;0;count;;;;;;;;;
308;4;10:00;M;ecoli_count;0;0;count;;;;;;;;;
308;5;08:00;M;swabweight_before;4.66;0;gram;;;;;;;;;
308;5;14:00;M;swabweight_after;4.74;0;gram;;;;;;;;;
308;5;10:00;M;esbl_count;0;0;count;;;;;;;;;
308;5;10:00;M;ecoli_count;100000;0;count;;;;;;;;;
308;6;08:00;M;swabweight_before;4.68;0;gram;;;;;;;;;
308;6;14:00;M;swabweight_after;4.78;0;gram;;;;;;;;;
308;6;10:00;M;esbl_count;0;0;count;;;;;;;;;
308;6;10:00;M;ecoli_count;100;0;count;;;;;;;;;
308;7;08:00;M;swabweight_before;4.5;0;gram;;;;;;;;;
308;7;14:00;M;swabweight_after;4.6;0;gram;;;;;;;;;
308;7;10:00;M;esbl_count;0;0;count;;;;;;;;;
308;7;10:00;M;ecoli_count;10;0;count;;;;;;;;;
308;8;08:00;M;swabweight_before;4.52;0;gram;;;;;;;;;
308;8;14:00;M;swabweight_after;4.6;0;gram;;;;;;;;;
308;8;10:00;M;esbl_count;0;0;count;;;;;;;;;
308;8;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
308;9;08:00;M;swabweight_before;4.68;0;gram;;;;;;;;;
308;9;14:00;M;swabweight_after;4.76;0;gram;;;;;;;;;
308;9;10:00;M;esbl_count;0;0;count;;;;;;;;;
308;9;10:00;M;ecoli_count;100;0;count;;;;;;;;;
308;10;08:00;M;swabweight_before;4.5;0;gram;;;;;;;;;
308;10;14:00;M;swabweight_after;4.77;0;gram;;;;;;;;;
308;10;10:00;M;esbl_count;0;0;count;;;;;;;;;
308;10;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
308;11;08:00;M;swabweight_before;4.67;0;gram;;;;;;;;;
308;11;14:00;M;swabweight_after;4.87;0;gram;;;;;;;;;
308;11;10:00;M;esbl_count;0;0;count;;;;;;;;;
308;11;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
308;12;08:00;M;swabweight_before;4.81;0;gram;;;;;;;;;
308;12;14:00;M;swabweight_after;4.99;0;gram;;;;;;;;;
308;12;10:00;M;esbl_count;0;0;count;;;;;;;;;
308;12;10:00;M;ecoli_count;100;0;count;;;;;;;;;
308;13;08:00;M;swabweight_before;4.75;0;gram;;;;;;;;;
308;13;14:00;M;swabweight_after;4.88;0;gram;;;;;;;;;
308;13;10:00;M;esbl_count;0;0;count;;;;;;;;;
308;13;10:00;M;ecoli_count;10;0;count;;;;;;;;;
308;14;08:00;M;swabweight_before;4.48;0;gram;;;;;;;;;
308;14;14:00;M;swabweight_after;4.6;0;gram;;;;;;;;;
308;14;10:00;M;esbl_count;0;0;count;;;;;;;;;
308;14;10:00;M;ecoli_count;100;0;count;;;;;;;;;
308;16;08:00;M;swabweight_before;4.62;0;gram;;;;;;;;;
308;16;14:00;M;swabweight_after;4.77;0;gram;;;;;;;;;
308;16;10:00;M;esbl_count;0;0;count;;;;;;;;;
308;16;10:00;M;ecoli_count;100;0;count;;;;;;;;;
308;19;08:00;M;swabweight_before;4.67;0;gram;;;;;;;;;
308;19;14:00;M;swabweight_after;4.82;0;gram;;;;;;;;;
308;19;10:00;M;esbl_count;0;0;count;;;;;;;;;
308;19;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
308;21;08:00;M;swabweight_before;4.68;0;gram;;;;;;;;;
308;21;14:00;M;swabweight_after;4.77;0;gram;;;;;;;;;
308;21;10:00;M;esbl_count;0;0;count;;;;;;;;;
308;21;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
308;22;10:00;M;cae_faeces;0.52;0;count;;;;;;;;;
308;22;10:00;M;cae_faeces;5.6;0;count;;;;;;;;;
308;22;10:00;M;cae_esbl;0;0;count;;;;;;;;;
308;22;10:00;M;cae_ecoli;100000;0;count;;;;;;;;;
309;1;08:00;M;swabweight_before;4.74;0;gram;;;;;;;;;
309;1;14:00;M;swabweight_after;4.75;0;gram;;;;;;;;;
309;1;10:00;M;esbl_count;0;0;count;;;;;;;;;
309;1;10:00;M;ecoli_count;100;0;count;;;;;;;;;
309;2;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
309;2;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
309;2;10:00;M;esbl_count;0;0;count;;;;;;;;;
309;2;10:00;M;ecoli_count;0;0;count;;;;;;;;;
309;3;08:00;M;swabweight_before;4.72;0;gram;;;;;;;;;
309;3;14:00;M;swabweight_after;4.76;0;gram;;;;;;;;;
309;3;10:00;M;esbl_count;0;0;count;;;;;;;;;
309;3;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
309;4;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
309;4;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
309;4;10:00;M;esbl_count;0;0;count;;;;;;;;;
309;4;10:00;M;ecoli_count;0;0;count;;;;;;;;;
309;5;08:00;M;swabweight_before;4.49;0;gram;;;;;;;;;
309;5;14:00;M;swabweight_after;4.59;0;gram;;;;;;;;;
309;5;10:00;M;esbl_count;0;0;count;;;;;;;;;
309;5;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
309;6;08:00;M;swabweight_before;4.54;0;gram;;;;;;;;;
309;6;14:00;M;swabweight_after;4.64;0;gram;;;;;;;;;
309;6;10:00;M;esbl_count;0;0;count;;;;;;;;;
309;6;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
309;7;08:00;M;swabweight_before;4.52;0;gram;;;;;;;;;
309;7;14:00;M;swabweight_after;4.61;0;gram;;;;;;;;;
309;7;10:00;M;esbl_count;0;0;count;;;;;;;;;
309;7;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
309;8;08:00;M;swabweight_before;4.52;0;gram;;;;;;;;;
309;8;14:00;M;swabweight_after;4.68;0;gram;;;;;;;;;
309;8;10:00;M;esbl_count;0;0;count;;;;;;;;;
309;8;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
309;9;08:00;M;swabweight_before;4.69;0;gram;;;;;;;;;
309;9;14:00;M;swabweight_after;4.79;0;gram;;;;;;;;;
309;9;10:00;M;esbl_count;0;0;count;;;;;;;;;
309;9;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
309;10;08:00;M;swabweight_before;4.68;0;gram;;;;;;;;;
309;10;14:00;M;swabweight_after;4.76;0;gram;;;;;;;;;
309;10;10:00;M;esbl_count;0;0;count;;;;;;;;;
309;10;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
309;11;08:00;M;swabweight_before;4.52;0;gram;;;;;;;;;
309;11;14:00;M;swabweight_after;4.6;0;gram;;;;;;;;;
309;11;10:00;M;esbl_count;0;0;count;;;;;;;;;
309;11;10:00;M;ecoli_count;100;0;count;;;;;;;;;
309;12;08:00;M;swabweight_before;4.53;0;gram;;;;;;;;;
309;12;14:00;M;swabweight_after;4.61;0;gram;;;;;;;;;
309;12;10:00;M;esbl_count;0;0;count;;;;;;;;;
309;12;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
309;13;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
309;13;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
309;13;10:00;M;esbl_count;0;0;count;;;;;;;;;
309;13;10:00;M;ecoli_count;0;0;count;;;;;;;;;
309;14;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
309;14;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
309;14;10:00;M;esbl_count;0;0;count;;;;;;;;;
309;14;10:00;M;ecoli_count;0;0;count;;;;;;;;;
309;16;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
309;16;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
309;16;10:00;M;esbl_count;0;0;count;;;;;;;;;
309;16;10:00;M;ecoli_count;0;0;count;;;;;;;;;
309;19;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
309;19;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
309;19;10:00;M;esbl_count;0;0;count;;;;;;;;;
309;19;10:00;M;ecoli_count;0;0;count;;;;;;;;;
309;21;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
309;21;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
309;21;10:00;M;esbl_count;0;0;count;;;;;;;;;
309;21;10:00;M;ecoli_count;0;0;count;;;;;;;;;
309;22;10:00;M;cae_faeces;0;0;count;;;;;;;;;
309;22;10:00;M;cae_faeces;0;0;count;;;;;;;;;
309;22;10:00;M;cae_esbl;0;0;count;;;;;;;;;
